,ADA,ALGO,BTC,ETH,LTC,SOL,XRP,DOT,LINK,XLM,DOGE,AVAX,AAVE,PEPE,XTZ,TAO,TRX
2025-01-06 17:00:00+00:00,1.094,0.42286,101800.0,3674.41,114.71,218.8,2.41716,7.7603,23.91905,0.455413,0.3875857,44.04,342.43,2.0941e-05,1.4588,561.6775,0.267833
2025-01-06 18:00:00+00:00,1.104135,0.42235,101799.7,3686.12,114.78,218.93,2.42635,7.7705,23.94475,0.45169,0.389168,44.28,343.97,2.0944e-05,1.4525,565.5728,0.267799
2025-01-06 19:00:00+00:00,1.107547,0.42269,101850.0,3688.45,114.64,220.22,2.42565,7.8132,23.90731,0.451798,0.3890048,44.33,346.22,2.0992e-05,1.4575,561.2063,0.268602
2025-01-06 20:00:00+00:00,1.106516,0.4194,102202.8,3684.01,113.76,218.6,2.41994,7.7991,23.87302,0.45018,0.3889672,44.22,343.57,2.0918e-05,1.4522,560.806,0.268922
2025-01-06 21:00:00+00:00,1.100322,0.41508,101673.2,3668.65,113.22,217.97,2.41382,7.7171,23.82948,0.446653,0.3866593,43.96,340.64,2.0625e-05,1.4421,556.5484,0.268079
2025-01-06 22:00:00+00:00,1.099185,0.41642,102048.1,3680.3,113.61,218.65,2.42233,7.7524,23.80155,0.446694,0.3879577,44.03,340.88,2.0737e-05,1.4522,553.3627,0.268435
2025-01-06 23:00:00+00:00,1.093516,0.4148,102222.0,3688.57,114.06,218.45,2.42117,7.7691,23.85512,0.44652,0.3879868,44.08,341.36,2.0791e-05,1.4501,556.2166,0.268521
2025-01-07 00:00:00+00:00,1.089159,0.41223,102066.7,3677.42,113.71,218.01,2.40896,7.7221,23.63474,0.441895,0.3887045,44.19,338.58,2.0607e-05,1.4354,551.9345,0.269125
2025-01-07 01:00:00+00:00,1.092024,0.41173,101887.1,3695.86,114.65,218.23,2.4156,7.786,23.82549,0.444084,0.395907,44.06,342.32,2.0685e-05,1.4456,553.1539,0.270042
2025-01-07 02:00:00+00:00,1.082098,0.4063,101764.7,3679.74,113.16,216.76,2.39569,7.6711,23.5,0.440283,0.3914059,43.67,338.49,2.0447e-05,1.4306,545.689,0.269697
2025-01-07 03:00:00+00:00,1.087569,0.40871,101699.9,3684.75,113.38,217.58,2.40653,7.7217,23.51727,0.442833,0.3919729,43.95,338.92,2.0531e-05,1.4402,543.9569,0.269795
2025-01-07 04:00:00+00:00,1.088229,0.40764,101728.0,3674.35,112.67,216.27,2.40706,7.6867,23.42265,0.443686,0.391,43.76,337.72,2.0524e-05,1.4384,535.7371,0.270846
2025-01-07 05:00:00+00:00,1.087883,0.41269,101741.8,3669.6,112.9,216.39,2.43136,7.7005,23.43237,0.449836,0.3903,43.98,338.93,2.0481e-05,1.4427,535.1015,0.270431
2025-01-07 06:00:00+00:00,1.098909,0.424,101790.0,3672.62,113.62,216.42,2.44754,7.8282,23.63254,0.458749,0.3906833,44.06,339.55,2.0585e-05,1.4669,537.1954,0.270712
2025-01-07 07:00:00+00:00,1.103677,0.41732,101693.7,3668.89,112.96,216.02,2.42788,7.7699,23.39,0.452132,0.3916244,43.78,337.46,2.0489e-05,1.4466,540.0088,0.270087
2025-01-07 08:00:00+00:00,1.138221,0.42241,101900.4,3674.5,113.28,216.63,2.44105,7.8555,23.59391,0.45947,0.3967132,43.94,337.2,2.0689e-05,1.4594,542.0036,0.270168
2025-01-07 09:00:00+00:00,1.139242,0.41938,101705.2,3661.17,112.83,215.13,2.44915,7.8043,23.52369,0.458401,0.3935717,43.73,335.19,2.0557e-05,1.4426,536.3107,0.269442
2025-01-07 10:00:00+00:00,1.139551,0.42209,101419.8,3657.94,112.73,214.93,2.45761,7.7885,23.46004,0.46165,0.3917571,43.58,334.25,2.0519e-05,1.4439,535.8719,0.269436
2025-01-07 11:00:00+00:00,1.132612,0.41264,100851.1,3639.84,111.5,214.13,2.42076,7.7193,23.18024,0.453386,0.3851048,43.1,333.14,2.028e-05,1.4293,535.83,0.268909
2025-01-07 12:00:00+00:00,1.131834,0.4107,100800.0,3632.54,110.62,213.42,2.41433,7.7779,23.1239,0.453901,0.3860309,42.95,332.82,2.0283e-05,1.4285,532.586,0.269023
2025-01-07 13:00:00+00:00,1.131481,0.41413,100630.2,3635.09,111.1,213.84,2.42532,7.8003,23.29121,0.459129,0.3865798,43.02,332.59,2.0341e-05,1.4362,539.3431,0.269508
2025-01-07 14:00:00+00:00,1.113426,0.40683,99984.6,3565.61,109.48,211.54,2.39708,7.7285,22.89025,0.452669,0.3804458,42.2,324.57,1.9966e-05,1.415,525.67,0.267744
2025-01-07 15:00:00+00:00,1.044639,0.38328,97900.0,3461.02,106.14,207.81,2.31458,7.3131,22.06208,0.430517,0.3638131,40.9,316.08,1.9133e-05,1.3606,526.0,0.258485
2025-01-07 16:00:00+00:00,1.043493,0.38116,97711.9,3458.15,106.01,207.47,2.31157,7.2937,21.96,0.432733,0.3663954,40.79,315.0,1.9e-05,1.3552,519.9071,0.258601
2025-01-07 17:00:00+00:00,1.028835,0.38069,97236.9,3442.5,105.67,206.6,2.30031,7.2098,21.79156,0.427487,0.3629877,40.42,312.87,1.8871e-05,1.3502,516.5482,0.256797
2025-01-07 18:00:00+00:00,1.01,0.37635,96694.0,3419.83,104.83,205.0,2.2949,7.134,21.62085,0.424784,0.3555001,40.25,310.2,1.8784e-05,1.3367,508.4815,0.254936
2025-01-07 19:00:00+00:00,1.008581,0.37309,96458.4,3384.45,103.57,204.45,2.28124,7.092,21.47018,0.417658,0.3536491,39.82,307.86,1.8656e-05,1.3217,503.4043,0.253811
2025-01-07 20:00:00+00:00,1.004056,0.37383,96479.1,3392.05,103.02,204.01,2.27439,7.0866,21.42704,0.41924,0.3517238,39.77,308.72,1.8679e-05,1.3267,505.0,0.253661
2025-01-07 21:00:00+00:00,0.992383,0.37502,96463.4,3363.39,102.3,202.25,2.27053,7.0254,21.25,0.417357,0.3488473,39.54,306.96,1.853e-05,1.316,500.114,0.253328
2025-01-07 22:00:00+00:00,1.004082,0.37961,97166.7,3394.84,103.5,203.76,2.29696,7.1068,21.64078,0.425655,0.3522429,39.8,309.32,1.8703e-05,1.3273,505.0998,0.253423
2025-01-07 23:00:00+00:00,0.989349,0.3728,96932.2,3380.7,102.7,202.16,2.27059,7.0103,21.3931,0.41786,0.348,39.17,306.68,1.8604e-05,1.3094,499.4323,0.252582
2025-01-08 00:00:00+00:00,1.018152,0.37805,97232.8,3411.44,104.81,202.61,2.33186,7.1316,21.68629,0.431745,0.3536752,39.81,311.48,1.8889e-05,1.3269,499.5281,0.254666
2025-01-08 01:00:00+00:00,1.005386,0.37429,96855.3,3388.27,104.11,201.15,2.34442,7.0513,21.42118,0.42881,0.3496189,39.29,308.07,1.865e-05,1.3148,492.2878,0.253273
2025-01-08 02:00:00+00:00,1.000955,0.37518,96909.9,3383.57,103.97,200.14,2.33502,7.0,21.30101,0.430888,0.3493865,39.18,306.06,1.8478e-05,1.3166,486.0237,0.252882
2025-01-08 03:00:00+00:00,0.999217,0.37251,96499.1,3360.84,103.06,198.68,2.32,6.9431,21.15311,0.427496,0.3544291,38.9,302.5,1.8517e-05,1.3004,480.6527,0.251402
2025-01-08 04:00:00+00:00,0.989723,0.36978,96233.7,3346.83,102.47,196.93,2.30891,6.871,20.98052,0.426384,0.3496821,38.47,301.5,1.8383e-05,1.2974,475.1239,0.250026
2025-01-08 05:00:00+00:00,0.987815,0.36827,96450.2,3350.98,102.76,196.07,2.29798,6.8558,20.95001,0.424308,0.3489451,38.53,299.58,1.8279e-05,1.2871,471.6338,0.250987
2025-01-08 06:00:00+00:00,0.9642,0.357,95300.0,3308.31,100.59,193.51,2.263,6.7195,20.552,0.415699,0.3408681,37.6,292.09,1.7889e-05,1.2634,457.9781,0.246363
2025-01-08 07:00:00+00:00,0.983278,0.36444,95676.7,3354.75,102.6,195.77,2.28596,6.8765,20.88539,0.424611,0.3444034,38.38,298.58,1.8263e-05,1.2794,470.7714,0.249169
2025-01-08 08:00:00+00:00,0.998053,0.36612,95913.2,3365.02,103.26,197.36,2.32417,6.9877,20.99887,0.429459,0.3498004,38.83,300.3,1.8387e-05,1.2883,477.8482,0.2501
2025-01-08 09:00:00+00:00,0.984205,0.36256,95418.3,3348.01,103.02,195.91,2.30765,6.936,20.87919,0.424096,0.3460856,38.49,296.95,1.817e-05,1.2744,473.9969,0.250094
2025-01-08 10:00:00+00:00,0.995314,0.37007,95951.7,3361.79,103.15,197.1,2.32948,6.9288,20.9547,0.430546,0.3489435,38.47,298.92,1.8248e-05,1.281,470.5808,0.249846
2025-01-08 11:00:00+00:00,0.98367,0.36446,95088.9,3347.78,102.12,195.44,2.32499,6.8666,20.72112,0.42734,0.3464312,38.17,295.61,1.8032e-05,1.2705,469.5623,0.249102
2025-01-08 12:00:00+00:00,0.978501,0.36,94841.0,3339.21,101.66,195.03,2.31256,6.7776,20.6035,0.425126,0.3419511,37.77,293.85,1.7921e-05,1.2616,465.5516,0.249234
2025-01-08 13:00:00+00:00,0.969387,0.35977,95341.2,3360.13,102.25,197.16,2.3156,6.8144,20.70201,0.41938,0.3465078,38.02,294.99,1.809e-05,1.275,469.8734,0.250723
2025-01-08 14:00:00+00:00,0.978102,0.36442,95257.9,3366.8,102.36,197.81,2.31479,6.8623,20.75387,0.418528,0.3485179,38.31,296.71,1.8263e-05,1.2973,471.8184,0.251363
2025-01-08 15:00:00+00:00,0.974671,0.36445,95406.8,3345.79,102.74,197.63,2.30739,6.8414,20.65,0.414255,0.3462295,38.15,293.5,1.8127e-05,1.3337,467.7386,0.252106
2025-01-08 16:00:00+00:00,0.947709,0.35328,94763.5,3314.98,100.94,194.56,2.27432,6.7097,20.31001,0.403569,0.3385679,37.37,288.91,1.7777e-05,1.3188,459.5478,0.249974
2025-01-08 17:00:00+00:00,0.943401,0.35187,94032.2,3262.21,100.42,193.12,2.28105,6.6597,20.24829,0.402741,0.3341485,37.44,285.21,1.7575e-05,1.3019,457.2358,0.247405
2025-01-08 18:00:00+00:00,0.93577,0.35262,94216.5,3282.18,100.64,194.04,2.30049,6.6835,20.38521,0.40697,0.3361494,37.42,285.93,1.7701e-05,1.3115,460.8342,0.248322
2025-01-08 19:00:00+00:00,0.912248,0.3537,94250.6,3279.96,100.16,194.44,2.31514,6.6471,20.22318,0.411531,0.3358392,37.21,292.81,1.762e-05,1.3043,467.7119,0.248601
2025-01-08 20:00:00+00:00,0.924907,0.35288,93906.0,3283.45,100.36,195.69,2.3234,6.661,20.16567,0.409228,0.3361744,37.06,289.15,1.7589e-05,1.3012,460.4029,0.248729
2025-01-08 21:00:00+00:00,0.929421,0.35217,94476.8,3298.09,100.47,195.16,2.33874,6.6774,20.25723,0.410837,0.33649,37.14,289.92,1.7625e-05,1.3032,463.1608,0.248994
2025-01-08 22:00:00+00:00,0.952689,0.36201,95251.1,3331.9,101.91,197.81,2.39,6.7823,20.61877,0.429817,0.3434838,37.45,294.76,1.7863e-05,1.3332,471.3246,0.250561
2025-01-08 23:00:00+00:00,0.946745,0.35861,95060.4,3326.34,101.37,197.48,2.37367,6.7553,20.4372,0.425575,0.3421338,37.41,294.36,1.7832e-05,1.3281,467.1272,0.250436
2025-01-09 00:00:00+00:00,0.948901,0.36,95100.3,3339.64,101.89,197.82,2.37616,6.7962,20.58312,0.423232,0.3440763,37.49,296.11,1.8012e-05,1.3196,471.3447,0.250861
2025-01-09 01:00:00+00:00,0.948765,0.35817,94949.4,3345.41,101.54,197.69,2.37222,6.7925,20.50183,0.421419,0.3424837,37.47,297.4,1.7931e-05,1.3146,469.2443,0.250661
2025-01-09 02:00:00+00:00,0.944285,0.3595,94733.9,3338.01,101.86,196.98,2.35985,6.7691,20.47309,0.418714,0.3414536,37.38,296.12,1.7944e-05,1.3023,466.4291,0.248178
2025-01-09 03:00:00+00:00,0.935872,0.35548,94000.1,3324.21,101.62,194.37,2.348,6.7285,20.26755,0.412475,0.3379168,37.04,291.36,1.794e-05,1.2939,460.8045,0.247321
2025-01-09 04:00:00+00:00,0.941191,0.35641,94370.7,3339.87,102.17,195.26,2.36232,6.7548,20.34613,0.416314,0.3402003,37.17,292.04,1.794e-05,1.2969,460.6388,0.247383
2025-01-09 05:00:00+00:00,0.935144,0.3541,94419.1,3326.17,102.12,194.26,2.34786,6.7302,20.19001,0.412911,0.3386687,37.05,289.59,1.7822e-05,1.2938,458.4518,0.24712
2025-01-09 06:00:00+00:00,0.927175,0.35076,94049.9,3314.72,102.25,193.3,2.33076,6.6808,20.04392,0.407154,0.3369803,36.8,287.16,1.7701e-05,1.2888,455.6645,0.24614
2025-01-09 07:00:00+00:00,0.912,0.34322,93222.8,3288.32,101.11,189.96,2.31178,6.5711,19.80725,0.401495,0.3315708,36.3,282.69,1.7345e-05,1.2579,446.8107,0.243153
2025-01-09 08:00:00+00:00,0.918215,0.34803,92944.1,3308.39,102.15,191.0,2.31564,6.6443,19.98344,0.40755,0.3331983,36.64,285.72,1.7623e-05,1.2745,455.139,0.244383
2025-01-09 09:00:00+00:00,0.91654,0.34675,93488.1,3316.87,103.07,191.61,2.31717,6.6485,19.98708,0.402636,0.333971,36.74,286.28,1.7662e-05,1.28,460.5679,0.244797
2025-01-09 10:00:00+00:00,0.909002,0.34748,93404.1,3309.66,103.11,191.26,2.29994,6.6321,19.88868,0.398771,0.3300819,36.66,285.66,1.7581e-05,1.2776,453.3057,0.2445
2025-01-09 11:00:00+00:00,0.911014,0.349,93414.3,3300.15,103.84,191.13,2.3031,6.6864,19.93539,0.400649,0.330213,36.71,284.23,1.758e-05,1.2817,452.028,0.244613
2025-01-09 12:00:00+00:00,0.909648,0.34789,93353.1,3292.85,103.33,190.23,2.2961,6.6982,19.91914,0.399404,0.3288449,36.65,283.3,1.7509e-05,1.2705,451.1725,0.244505
2025-01-09 13:00:00+00:00,0.882257,0.33709,91933.9,3219.51,100.68,185.5,2.23502,6.5,19.35487,0.388747,0.3185611,35.7,275.21,1.6766e-05,1.248,439.8112,0.24088
2025-01-09 14:00:00+00:00,0.896591,0.34157,92787.4,3249.65,102.34,188.67,2.27218,6.6099,19.47254,0.395093,0.3218993,36.27,276.68,1.7128e-05,1.2553,443.0547,0.241523
2025-01-09 15:00:00+00:00,0.929097,0.3545,94211.8,3317.99,105.05,192.1,2.31774,6.7826,20.18151,0.40572,0.332777,37.26,287.69,1.7736e-05,1.2881,460.8902,0.245039
2025-01-09 16:00:00+00:00,0.926542,0.35402,94205.3,3301.28,104.81,191.86,2.32,6.7935,20.14796,0.409491,0.3302777,37.12,291.05,1.7713e-05,1.291,459.8149,0.245012
2025-01-09 17:00:00+00:00,0.91171,0.34744,92700.1,3249.75,103.29,187.31,2.28978,6.6507,19.73945,0.398778,0.3205729,36.45,282.82,1.7257e-05,1.274,448.6597,0.241716
2025-01-09 18:00:00+00:00,0.920123,0.34862,93054.3,3262.82,104.13,188.51,2.31001,6.6781,19.83689,0.400519,0.3229601,36.66,284.25,1.7359e-05,1.2796,447.5,0.242391
2025-01-09 19:00:00+00:00,0.897,0.34,91900.0,3194.27,102.33,185.89,2.27823,6.5357,19.4249,0.392417,0.3169,36.01,277.55,1.691e-05,1.2567,439.9588,0.239547
2025-01-09 20:00:00+00:00,0.898779,0.34021,91853.0,3193.88,101.86,184.9,2.27862,6.5403,19.44655,0.392539,0.3174627,36.06,278.93,1.689e-05,1.2601,434.6906,0.238592
2025-01-09 21:00:00+00:00,0.894796,0.33943,92100.1,3208.26,102.55,184.77,2.2648,6.5043,19.51586,0.389344,0.3175825,36.01,279.0,1.673e-05,1.2492,431.0578,0.238706
2025-01-09 22:00:00+00:00,0.909297,0.3447,92458.1,3224.99,102.64,186.02,2.29016,6.5874,19.77572,0.395626,0.3214001,36.38,282.61,1.7039e-05,1.2678,432.629,0.240331
2025-01-09 23:00:00+00:00,0.905437,0.34187,92531.7,3219.04,102.21,185.06,2.27258,6.5575,19.64387,0.391227,0.3210143,36.18,280.88,1.7002e-05,1.2744,432.7083,0.240145
2025-01-10 00:00:00+00:00,0.911469,0.34214,92755.1,3221.81,102.8,186.3,2.27097,6.5782,19.71276,0.389926,0.3233004,36.38,282.9,1.7179e-05,1.2405,429.3137,0.24009
2025-01-10 01:00:00+00:00,0.916871,0.34215,93065.5,3237.41,103.28,187.55,2.2845,6.6166,19.86919,0.3923,0.3242229,36.6,284.86,1.7222e-05,1.2497,428.9668,0.24063
2025-01-10 02:00:00+00:00,0.919325,0.34466,93363.1,3241.58,103.68,188.3,2.278,6.6383,19.90333,0.396407,0.3260684,36.78,286.07,1.7227e-05,1.2492,430.4412,0.240676
2025-01-10 03:00:00+00:00,0.920891,0.34506,93659.9,3254.75,104.34,189.16,2.28841,6.6275,19.94277,0.397612,0.3275343,36.88,287.61,1.7291e-05,1.2624,433.445,0.241134
2025-01-10 04:00:00+00:00,0.918498,0.34283,93833.0,3252.61,103.6,188.86,2.28858,6.6067,19.92444,0.395262,0.3272738,36.78,286.17,1.723e-05,1.2534,431.5302,0.240807
2025-01-10 05:00:00+00:00,0.925073,0.34709,93938.6,3263.66,103.87,189.93,2.29938,6.646,20.02761,0.397975,0.3293364,37.08,291.4,1.7401e-05,1.2624,437.4612,0.241203
2025-01-10 06:00:00+00:00,0.94843,0.35244,94288.9,3277.78,104.34,191.09,2.30159,6.6643,20.20006,0.401865,0.3331091,37.32,294.81,1.7588e-05,1.2736,446.1795,0.241861
2025-01-10 07:00:00+00:00,0.962528,0.35511,94467.8,3294.26,105.11,191.71,2.31055,6.7637,20.35482,0.405427,0.3353982,37.66,297.27,1.773e-05,1.2812,451.0,0.243213
2025-01-10 08:00:00+00:00,0.957011,0.35428,94665.9,3296.6,104.98,192.06,2.31039,6.7503,20.32048,0.40375,0.3363715,37.61,294.74,1.77e-05,1.2835,448.3517,0.242903
2025-01-10 09:00:00+00:00,0.956459,0.35693,94794.4,3302.25,104.54,192.08,2.31318,6.732,20.38656,0.403129,0.336297,37.73,293.34,1.7811e-05,1.291,452.729,0.242601
2025-01-10 10:00:00+00:00,0.961194,0.3595,95195.1,3320.0,104.86,192.66,2.32162,6.7645,20.49352,0.407586,0.3380345,37.77,292.87,1.7864e-05,1.2882,452.2707,0.243023
2025-01-10 11:00:00+00:00,0.953899,0.35665,95025.9,3309.71,104.48,191.95,2.30971,6.7276,20.37052,0.405423,0.3358897,37.5,290.72,1.7836e-05,1.2814,446.458,0.242542
2025-01-10 12:00:00+00:00,0.954949,0.3562,95005.4,3310.25,104.4,191.94,2.30887,6.7319,20.34261,0.406153,0.3354709,37.61,290.0,1.7828e-05,1.2876,446.1903,0.242237
2025-01-10 13:00:00+00:00,0.922701,0.35487,93547.9,3248.0,103.87,186.61,2.28039,6.5952,19.90283,0.403177,0.327,36.83,283.41,1.7376e-05,1.259,430.1704,0.23992
2025-01-10 14:00:00+00:00,0.931138,0.36437,94146.7,3256.96,104.92,187.62,2.29495,6.6439,19.93117,0.405895,0.3288139,36.98,282.44,1.7382e-05,1.2641,433.0767,0.240418
2025-01-10 15:00:00+00:00,0.929445,0.366,93704.6,3244.77,104.78,187.26,2.2884,6.6315,19.97984,0.404485,0.3282533,36.6,281.99,1.736e-05,1.2625,432.6636,0.240201
2025-01-10 16:00:00+00:00,0.918763,0.35865,93644.3,3245.98,104.63,184.71,2.27475,6.596,19.87348,0.397763,0.3261693,36.16,280.84,1.7228e-05,1.2542,427.4568,0.239983
2025-01-10 17:00:00+00:00,0.955587,0.38068,95751.5,3315.66,106.03,191.46,2.34834,6.7939,20.44244,0.416511,0.3381217,37.36,289.34,1.7808e-05,1.2891,444.6671,0.243793
2025-01-10 18:00:00+00:00,0.938633,0.3803,94860.0,3287.06,105.6,190.04,2.33578,6.7419,20.2385,0.416653,0.3335855,36.84,285.11,1.765e-05,1.2852,439.9458,0.243451
2025-01-10 19:00:00+00:00,0.942711,0.38089,95321.3,3294.99,106.09,190.22,2.35858,6.7702,20.4,0.424156,0.3352051,36.96,287.59,1.77e-05,1.2924,442.7673,0.244513
2025-01-10 20:00:00+00:00,0.933301,0.37901,94693.0,3260.7,105.63,187.37,2.35799,6.7472,20.31444,0.423256,0.3330929,36.61,285.85,1.7584e-05,1.2874,437.6189,0.244055
2025-01-10 21:00:00+00:00,0.9288,0.37409,94642.9,3266.25,105.07,187.74,2.33915,6.7456,20.2994,0.413527,0.332416,36.62,285.8,1.7533e-05,1.2855,436.2482,0.244059
2025-01-10 22:00:00+00:00,0.93203,0.37822,94743.4,3270.99,104.72,187.96,2.34164,6.7644,20.3298,0.415954,0.3344963,36.68,287.27,1.7701e-05,1.2887,439.706,0.244108
2025-01-10 23:00:00+00:00,0.930324,0.37241,94698.8,3266.05,103.96,187.56,2.34086,6.7343,20.24139,0.414697,0.3338314,36.69,286.09,1.7639e-05,1.2842,439.0751,0.244368
2025-01-11 00:00:00+00:00,0.92813,0.369,94570.7,3262.99,103.82,188.04,2.35838,6.7449,20.16277,0.41487,0.3341803,36.62,283.3,1.7681e-05,1.2915,438.0362,0.244114
2025-01-11 01:00:00+00:00,0.922486,0.369,94369.1,3242.65,103.83,186.29,2.35445,6.6894,19.951,0.409741,0.3332775,36.35,282.34,1.7638e-05,1.2736,432.8201,0.243538
2025-01-11 02:00:00+00:00,0.923598,0.36941,94425.9,3248.1,103.31,186.77,2.34846,6.7027,20.08615,0.411992,0.333953,36.34,283.13,1.7704e-05,1.2783,435.3055,0.243594
2025-01-11 03:00:00+00:00,0.918494,0.36452,94158.4,3236.05,103.3,186.28,2.3314,6.6511,19.92899,0.407323,0.3316863,36.12,280.74,1.7576e-05,1.2727,431.4267,0.242642
2025-01-11 04:00:00+00:00,0.919588,0.36479,94000.9,3237.43,103.3,185.78,2.33218,6.6524,19.92962,0.404297,0.3307092,36.24,280.61,1.7592e-05,1.2701,432.8086,0.242699
2025-01-11 05:00:00+00:00,0.92434,0.36505,94342.8,3245.36,103.59,186.15,2.33,6.6711,20.02501,0.405664,0.3329425,36.45,283.0,1.7721e-05,1.2696,434.2163,0.242799
2025-01-11 06:00:00+00:00,0.920553,0.36101,94248.0,3239.45,103.6,186.17,2.33842,6.6513,19.93254,0.403899,0.3318807,36.49,282.24,1.7712e-05,1.2787,434.2118,0.242795
2025-01-11 07:00:00+00:00,0.919075,0.35968,94206.3,3232.56,103.61,186.09,2.34364,6.6324,19.91602,0.405239,0.3315805,36.41,281.49,1.7691e-05,1.2734,431.9801,0.242458
2025-01-11 08:00:00+00:00,0.916627,0.36009,94030.8,3222.86,103.72,185.48,2.33987,6.6111,19.85698,0.405073,0.3314356,36.25,280.95,1.766e-05,1.265,427.8483,0.241919
2025-01-11 09:00:00+00:00,0.922785,0.36158,94271.2,3240.07,103.68,185.03,2.35423,6.633,19.92291,0.40683,0.333851,36.32,282.26,1.7801e-05,1.2712,429.7591,0.242217
2025-01-11 10:00:00+00:00,0.936651,0.36765,94460.2,3251.99,104.48,185.01,2.38559,6.6884,20.09436,0.421945,0.336243,36.69,285.68,1.7927e-05,1.2801,434.9644,0.242343
2025-01-11 11:00:00+00:00,0.943835,0.36979,94600.1,3275.0,103.34,186.67,2.41787,6.7032,20.19229,0.425493,0.3375019,36.81,287.86,1.8026e-05,1.2768,434.5445,0.242766
2025-01-11 12:00:00+00:00,0.938769,0.36668,94551.4,3269.72,103.28,186.84,2.40353,6.6637,20.04878,0.419761,0.3369471,36.55,286.02,1.8052e-05,1.2715,432.2954,0.242723
2025-01-11 13:00:00+00:00,0.931518,0.36436,94356.8,3266.61,102.91,186.48,2.39326,6.6342,19.99606,0.417254,0.3352278,36.37,284.17,1.7941e-05,1.2677,429.64,0.242252
2025-01-11 14:00:00+00:00,0.942125,0.36924,94548.3,3277.55,103.34,187.83,2.402,6.6602,20.09875,0.421385,0.3368277,36.59,287.33,1.8069e-05,1.2659,432.9828,0.242382
2025-01-11 15:00:00+00:00,0.936536,0.36378,94359.3,3268.23,103.22,186.9,2.40634,6.631,19.95344,0.422018,0.334566,36.39,286.61,1.7875e-05,1.2615,431.639,0.241686
2025-01-11 16:00:00+00:00,0.949296,0.3675,94391.2,3273.3,102.84,187.15,2.47377,6.6509,20.01824,0.431052,0.3360765,36.58,287.6,1.7909e-05,1.2689,433.4914,0.24193
2025-01-11 17:00:00+00:00,0.945221,0.3632,94104.2,3268.01,102.77,186.46,2.48115,6.6103,19.91894,0.429361,0.3348398,36.34,285.78,1.78e-05,1.261,431.9858,0.240898
2025-01-11 18:00:00+00:00,0.954124,0.36526,94244.1,3276.28,102.63,187.68,2.4884,6.6288,20.00737,0.431627,0.3363113,36.48,285.49,1.7815e-05,1.2671,433.2245,0.240971
2025-01-11 19:00:00+00:00,0.955196,0.36545,94187.5,3275.99,102.49,187.65,2.52955,6.6332,19.98541,0.436534,0.3382678,36.48,285.89,1.7809e-05,1.2639,434.2575,0.240519
2025-01-11 20:00:00+00:00,0.987192,0.37999,94567.7,3298.13,103.67,190.3,2.59113,6.7892,20.41471,0.452985,0.3430797,37.36,290.84,1.8069e-05,1.2867,445.3949,0.242343
2025-01-11 21:00:00+00:00,1.008154,0.38366,94921.6,3305.29,103.93,191.08,2.57259,6.8541,20.56395,0.450093,0.3477466,37.66,291.67,1.8367e-05,1.308,453.4,0.242804
2025-01-11 22:00:00+00:00,1.00498,0.376,94590.0,3287.66,104.57,188.46,2.54869,6.7598,20.22501,0.44147,0.341,37.12,287.86,1.81e-05,1.285,450.351,0.2416
2025-01-11 23:00:00+00:00,0.994528,0.37769,94562.1,3282.32,104.37,187.95,2.57577,6.7348,20.19107,0.44555,0.3409348,37.11,287.43,1.8006e-05,1.2787,445.7992,0.240896
2025-01-12 00:00:00+00:00,1.014615,0.37361,94416.1,3281.31,104.38,187.39,2.51998,6.7555,20.12977,0.434921,0.3385577,36.92,287.48,1.7877e-05,1.2805,450.1431,0.241097
2025-01-12 01:00:00+00:00,1.035463,0.37826,94500.0,3285.0,105.04,187.51,2.52925,6.7873,20.25966,0.437884,0.3405723,37.25,287.95,1.7921e-05,1.2868,446.21,0.240924
2025-01-12 02:00:00+00:00,1.021004,0.37707,94538.0,3285.58,104.88,188.22,2.54273,6.8046,20.27168,0.440706,0.3403992,37.19,288.98,1.7936e-05,1.3003,445.0667,0.240818
2025-01-12 03:00:00+00:00,1.025734,0.37277,94560.7,3283.48,104.58,187.16,2.54053,6.7734,20.22897,0.438719,0.3403048,37.05,287.33,1.7869e-05,1.2868,442.3165,0.240499
2025-01-12 04:00:00+00:00,1.019168,0.37439,94493.9,3280.02,104.37,186.67,2.54998,6.7561,20.2439,0.441211,0.3418461,37.04,290.61,1.7858e-05,1.2854,445.88,0.240259
2025-01-12 05:00:00+00:00,1.008908,0.37298,94493.9,3275.99,104.11,186.48,2.54483,6.7372,20.13072,0.438074,0.3412449,36.98,289.4,1.7864e-05,1.2931,449.8597,0.239963
2025-01-12 06:00:00+00:00,1.002032,0.36824,94368.1,3268.12,103.76,186.0,2.52295,6.6928,20.03899,0.434024,0.339301,36.73,287.94,1.7749e-05,1.277,443.1008,0.239028
2025-01-12 07:00:00+00:00,1.001874,0.3709,94257.7,3264.34,103.86,186.37,2.54101,6.7153,20.05818,0.437626,0.3397093,36.82,289.65,1.7772e-05,1.2845,444.5968,0.238656
2025-01-12 08:00:00+00:00,0.995594,0.36797,94103.0,3235.17,103.25,185.77,2.52155,6.6759,19.90356,0.434676,0.3363428,36.58,288.62,1.7487e-05,1.2711,441.8276,0.237398
2025-01-12 09:00:00+00:00,0.989026,0.36636,93834.2,3238.02,102.83,185.71,2.4955,6.6536,19.876,0.430505,0.3353391,36.51,286.13,1.7535e-05,1.2587,436.5601,0.236426
